Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-12-22,125583.14,126963.18,125583.14,126043.16,224909,0.0,0
2009-12-23,127423.18,134323.36,126503.16,133863.34,1326220,0.0,0
2009-12-24,135243.4,136163.43,134323.38,134783.39,754193,0.0,0
2009-12-28,134783.37,135243.38,131563.29,133863.34,440550,0.0,0
2009-12-29,134789.74,139884.89,134326.55,138032.11,652461,1000.0,0
2009-12-30,136179.32,137568.91,133400.15,137568.91,694078,0.0,0
2010-01-04,136642.54,137568.93,135252.95,137105.73,352499,0.0,0
2010-01-05,137568.93,141274.49,132473.78,133400.17,839335,0.0,0
2010-01-06,134326.54,135252.93,131547.37,133863.34,525057,0.0,0
2010-01-07,133863.35,133863.35,126915.42,126915.42,601685,0.0,0
2010-01-08,127841.84,129694.62,122746.69,126452.25,748866,0.0,0
2010-01-11,126915.43,127841.82,120893.9,121820.29,628756,0.0,0
2010-01-12,123209.86,126452.23,121820.28,124599.45,556993,0.0,0
2010-01-13,123673.04,125989.01,122746.65,125062.62,274062,0.0,0
2010-01-14,125062.66,126915.45,122746.69,126452.25,433244,0.0,0
2010-01-15,126915.41,127378.61,123209.85,123209.85,457464,0.0,0
2010-01-18,126452.23,132473.77,125989.04,132473.77,841098,0.0,0
2010-01-19,133863.33,134789.72,128304.99,128304.99,534350,0.0,0
2010-01-20,129694.62,132010.59,126915.45,129231.42,396071,0.0,0
2010-01-21,126915.42,129231.39,125989.03,128768.2,283085,0.0,0
2010-01-22,125525.84,127378.62,124599.45,126915.42,333813,0.0,0
2010-01-25,124136.25,128768.2,123209.86,126915.42,292000,0.0,0
2010-01-26,128768.21,129231.4,123673.06,125989.04,439775,0.0,0
2010-01-27,127378.64,130621.01,127378.64,129231.42,781078,0.0,0
2010-01-28,131084.16,132473.74,129694.57,131084.16,597302,0.0,0
2010-01-29,129231.4,129694.6,124599.45,125989.04,442444,0.0,0
2010-02-01,125989.04,126915.43,120430.7,124136.26,480743,0.0,0
2010-02-02,125062.66,125525.86,119504.32,119967.52,415627,0.0,0
2010-02-03,121357.09,121820.28,118114.72,120430.7,453872,0.0,0
2010-02-04,120893.9,121820.29,119041.12,121820.29,234059,0.0,0
2010-02-05,116725.14,118114.73,115798.75,117651.53,377843,0.0,0
2010-02-08,117651.53,120893.9,116261.95,118114.73,300764,0.0,0
2010-02-09,118114.73,119041.12,116261.95,118114.73,266496,0.0,0
2010-02-10,119504.31,121820.29,116725.14,117651.53,328170,0.0,0
2010-02-11,118577.92,121820.28,118577.92,120893.89,292872,0.0,0
2010-02-12,120893.89,123673.06,118577.92,122283.48,282224,0.0,0
2010-02-16,121820.29,124599.46,121357.09,122746.68,181890,0.0,0
2010-02-17,124136.26,125525.84,123209.87,123673.06,240650,0.0,0
2010-02-18,124136.24,124599.44,123209.85,123209.85,150030,0.0,0
2010-02-19,122746.68,125062.65,120430.7,121820.29,261768,0.0,0
2010-02-22,123673.06,124599.45,123209.86,124599.45,189922,0.0,0
2010-02-23,124599.45,125062.64,123209.86,124599.45,509725,0.0,0
